id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
13299,benrenshoucui,4.2,询问明日能否还款,哦能处理,哦能处理,6.1,肯定,yes
13300,benrenshoucui,4.2,询问明日能否还款,对的对的,对的,6.1,肯定,yes
13301,df,4.2,询问明日能否还款,好嗯嗯,好嗯,6.1,肯定,yes
13302,RESC,4.2,询问明日能否还款,嗯没问题嗯,嗯没问题嗯,6.1,肯定,yes
13303,GHSC,4.2,询问明日能否还款,嗯好吧快点还,嗯好吧快点还,6.1,肯定,yes
13304,RESC,4.2,询问明日能否还款,好好好好好好,好好,6.1,肯定,yes
13305,GHSC,4.2,询问明日能否还款,行嗯可以啊,行嗯可以啊,6.1,肯定,yes
13306,df,4.2,询问明日能否还款,哦好吧不好意思,哦好吧不好意思,6.1,肯定,yes
13307,df,4.2,询问明日能否还款,好可以的可以的,好可以的可以的,6.1,肯定,yes
13308,benrenshoucui,4.2,询问明日能否还款,嗯嗯可以啊,嗯可以啊,6.1,肯定,yes
13309,df,4.2,询问明日能否还款,可以可以你也有相胶片可以,可以你也有相胶片可以,6.1,肯定,yes
13310,benrenshoucui,4.2,询问明日能否还款,可以没问题,可以没问题,6.1,肯定,yes
13311,GHSC,4.2,询问明日能否还款,行明白了,行明白了,6.1,肯定,yes
13312,benrenshoucui,5.6,询问明日能否还款,然后哎哎好的,然后哎好的,7.1,肯定,yes
13313,df,4.2,询问明日能否还款,啊你明天可以可以嗯,啊你明天可以嗯,6.1,肯定,yes
13314,benrenshoucui,4.2,询问明日能否还款,好的好的好的,好的,6.1,肯定,yes
13315,benrenshoucui,4.2,询问明日能否还款,我我尽快处理的,我尽快处理的,6.1,肯定,yes
13316,benrenshoucui,4.2,询问明日能否还款,哎好,哎好,6.1,肯定,yes
13317,GHSC,4.2,询问明日能否还款,这个我知道,这个我知道,6.1,肯定,yes
13318,benrenshoucui,4.2,询问明日能否还款,啊行好嘞,啊行好嘞,6.1,肯定,yes
13319,benrenshoucui,4.2,询问明日能否还款,哎对了,哎对了,6.1,肯定,yes
13320,benrenshoucui,4.2,询问明日能否还款,可以可以没问题,可以没问题,6.1,肯定,yes
13321,benrenshoucui,4.2,询问明日能否还款,可以可以可以可以噢噢,可以噢,6.1,肯定,yes
13322,df,5.6,询问明日能否还款,可以可以谢谢啊,可以谢谢啊,7.1,肯定,yes
13323,RESC,4.2,询问明日能否还款,哦尽量处理啊,哦尽量处理啊,6.1,肯定,yes
13324,RESC,4.2,询问明日能否还款,这个我都知道我都知道我我我明白,这个我都知道我都知道我明白,6.1,肯定,yes
13325,GHSC,4.2,询问明日能否还款,号好好我知道好好好,号好好我知道好好好,6.1,肯定,yes
13326,GHSC,4.2,询问明日能否还款,呃应该可以,呃应该可以,6.1,肯定,yes
13327,benrenshoucui,4.2,询问明日能否还款,没问题没问题加上去,没问题加上去,6.1,肯定,yes
13328,GHSC,4.2,询问明日能否还款,好的谢谢你,好的谢谢你,6.1,肯定,yes
13329,RESC,4.2,询问明日能否还款,哦对对对处理的放心然后,哦对处理的放心然后,6.1,肯定,yes
13330,GHSC,4.2,询问明日能否还款,啊明天晚上八点前应该可以,啊明天晚上八点前应该可以,6.1,肯定,yes
13331,df,5.6,询问明日能否还款,嗯行行我知道了,嗯行行我知道了,7.1,肯定,yes
13332,RESC,4.2,询问明日能否还款,好好好我知道了,好好好我知道了,6.1,肯定,yes
13333,GHSC,4.2,询问明日能否还款,恩好的好的好的,恩好的,6.1,肯定,yes
13334,benrenshoucui,4.2,询问明日能否还款,知道了,知道了,6.1,肯定,yes
13335,GHSC,4.2,询问明日能否还款,好明白了好,好明白了好,6.1,肯定,yes
13336,RESC,4.2,询问明日能否还款,嗯嗯我争取的话好谢谢,嗯我争取的话好谢谢,6.1,肯定,yes
13337,df,4.2,询问明日能否还款,好知道了啊,好知道了啊,6.1,肯定,yes
13338,GHSC,4.2,询问明日能否还款,嗯可以的嗯好,嗯可以的嗯好,6.1,肯定,yes
13339,benrenshoucui,4.2,询问明日能否还款,好,好,6.1,肯定,yes
13340,GHSC,4.2,询问明日能否还款,啊知道是,啊知道是,6.1,肯定,yes
13341,GHSC,5.6,询问明日能否还款,好嘞好,好嘞好,7.1,肯定,yes
13342,RESC,4.2,询问明日能否还款,尽量尽量吗,尽量吗,6.1,肯定,yes
13343,benrenshoucui,4.2,询问明日能否还款,嗯好可以,嗯好可以,6.1,肯定,yes
13344,GHSC,4.2,询问明日能否还款,啊行行行好好好,啊行行行好好好,6.1,肯定,yes
13345,benrenshoucui,4.2,询问明日能否还款,哎可以可以今天就会吹的哈,哎可以今天就会吹的哈,6.1,肯定,yes
13346,benrenshoucui,4.2,询问明日能否还款,应该是可以用电啊啊,应该是可以用电啊,6.1,肯定,yes
13347,GHSC,4.2,询问明日能否还款,哎呀这个反正我尽快处理吗,哎呀这个反正我尽快处理吗,6.1,肯定,yes
13348,GHSC,4.2,询问明日能否还款,哦好嗯,哦好嗯,6.1,肯定,yes
13349,df,4.2,询问明日能否还款,哎可以可以没问题,哎可以没问题,6.1,肯定,yes
13350,benrenshoucui,5.6,询问明日能否还款,行,行,7.1,肯定,yes
13351,benrenshoucui,4.2,询问明日能否还款,哦行我知道我知道我知道我知道嗯行行啊我知道了,哦行我知道嗯行行啊我知道了,6.1,肯定,yes
13352,df,4.2,询问明日能否还款,好好知道了知道知道知道了,好好知道了知道知道了,6.1,肯定,yes
13353,GHSC,4.2,询问明日能否还款,啊我尽量啊,啊我尽量啊,6.1,肯定,yes
13354,benrenshoucui,4.2,询问明日能否还款,嗯嗯知道,嗯知道,6.1,肯定,yes
13355,RESC,4.2,询问明日能否还款,行行行行行可以,行行行行行可以,6.1,肯定,yes
13356,df,5.6,询问明日能否还款,能可以的谢谢啊可以,能可以的谢谢啊可以,7.1,肯定,yes
13357,GHSC,4.2,询问明日能否还款,对这个好了好了,对这个好了,6.1,肯定,yes
13358,benrenshoucui,4.2,询问明日能否还款,这这是到明天,这是到明天,6.1,肯定,yes
13359,GHSC,4.2,询问明日能否还款,好了,好了,6.1,肯定,yes
13360,GHSC,4.2,询问明日能否还款,哦好的好的好的因为我那个好像是一百多块钱一百多块钱,哦好的因为我那个好像是一百多块钱一百多块钱,6.1,肯定,yes
13361,df,4.2,询问明日能否还款,啊您可以可以可以,啊您可以,6.1,肯定,yes
13362,RESC,4.2,询问明日能否还款,能力,能力,6.1,肯定,yes
13363,df,4.2,询问明日能否还款,嗯我知道我知道我知道,嗯我知道,6.1,肯定,yes
13364,df,4.2,询问明日能否还款,哦谢谢好的嗯谢谢,哦谢谢好的嗯谢谢,6.1,肯定,yes
13365,benrenshoucui,4.2,询问明日能否还款,可以我,可以我,6.1,肯定,yes
13366,df,4.2,询问明日能否还款,我尽量想办法吧,我尽量想办法吧,6.1,肯定,yes
13367,GHSC,4.2,询问明日能否还款,那可以把贷款下来就可以换,那可以把贷款下来就可以换,6.1,肯定,yes
13368,RESC,4.2,询问明日能否还款,好的好的好的我会我会尽快处理的,好的我会尽快处理的,6.1,肯定,yes
13369,benrenshoucui,4.2,询问明日能否还款,能能能能,能能能,6.1,肯定,yes
13370,benrenshoucui,4.2,询问明日能否还款,我知道我知道因为这两天我跟你讲嘛,我知道因为这两天我跟你讲嘛,6.1,肯定,yes
13371,benrenshoucui,4.2,询问明日能否还款,啊我知道哎,啊我知道哎,6.1,肯定,yes
13372,df,4.2,询问明日能否还款,啊可以可以可以可以我讲话,啊可以我讲话,6.1,肯定,yes
13373,RESC,4.2,询问明日能否还款,啊我填尽量好吧,啊我填尽量好吧,6.1,肯定,yes
13374,df,4.2,询问明日能否还款,哦可以可以忘了,哦可以忘了,6.1,肯定,yes
13375,benrenshoucui,4.2,询问明日能否还款,诶可以可以,诶可以,6.1,肯定,yes
13376,RESC,4.2,询问明日能否还款,对的是的,对的是的,6.1,肯定,yes
13377,benrenshoucui,4.2,询问明日能否还款,对呀,对呀,6.1,肯定,yes
13378,benrenshoucui,4.2,询问明日能否还款,啊可以可以好的,啊可以好的,6.1,肯定,yes
13379,GHSC,4.2,询问明日能否还款,啊是吧,啊是吧,6.1,肯定,yes
13380,GHSC,4.2,询问明日能否还款,嗯好谢谢,嗯好谢谢,6.1,肯定,yes
13381,RESC,5.6,询问明日能否还款,嗯嗯好的,嗯好的,7.1,肯定,yes
13382,RESC,4.2,询问明日能否还款,嗯我尽快,嗯我尽快,6.1,肯定,yes
13383,df,4.2,询问明日能否还款,我尽快吧我尽快吧好吧啊,我尽快吧我尽快吧好吧啊,6.1,肯定,yes
13384,df,4.2,询问明日能否还款,好行行行行行,好行行行,6.1,肯定,yes
13385,benrenshoucui,5.6,询问明日能否还款,嗯嗯尽量吧好吧,嗯尽量吧好吧,7.1,肯定,yes
13386,df,4.2,询问明日能否还款,恩好的行我知道,恩好的行我知道,6.1,肯定,yes
13387,benrenshoucui,5.6,询问明日能否还款,可以谢谢,可以谢谢,7.1,肯定,yes
13388,df,5.6,询问明日能否还款,哎对扣吗,哎对扣吗,7.1,肯定,yes
13389,GHSC,4.2,询问明日能否还款,知道知道知道嗯我看见,知道嗯我看见,6.1,肯定,yes
13390,RESC,4.2,询问明日能否还款,啊我知道了嗯,啊我知道了嗯,6.1,肯定,yes
13391,benrenshoucui,4.2,询问明日能否还款,知道知道,知道,6.1,肯定,yes
13392,df,4.2,询问明日能否还款,型型的,型型的,6.1,肯定,yes
13393,benrenshoucui,4.2,询问明日能否还款,哦可以可以好好,哦可以好好,6.1,肯定,yes
13394,RESC,4.2,询问明日能否还款,是的了就这样了啊什么的他就他,是的了就这样了啊什么的他就他,6.1,肯定,yes
13395,df,4.2,询问明日能否还款,啊对对对对,啊对,6.1,肯定,yes
13396,GHSC,4.2,询问明日能否还款,啊行那可以,啊行那可以,6.1,肯定,yes
13397,GHSC,4.2,询问明日能否还款,嗯好好的谢谢啊,嗯好好的谢谢啊,6.1,肯定,yes
13398,benrenshoucui,4.2,询问明日能否还款,恩好的好的知道了嗯,恩好的知道了嗯,6.1,肯定,yes
13399,benrenshoucui,4.2,询问明日能否还款,五差不多,五差不多,6.1,肯定,yes
13400,benrenshoucui,4.2,询问明日能否还款,对对对出昨天外面呢,对出昨天外面呢,6.1,肯定,yes
13401,df,4.2,询问明日能否还款,好的我现我现在我我我现在,好的我现我现在我现在,6.1,肯定,yes
13402,benrenshoucui,4.2,询问明日能否还款,能能,能能,6.1,肯定,yes
13403,benrenshoucui,4.2,询问明日能否还款,好谢谢谢谢嗯嗯,好谢谢嗯,6.1,肯定,yes
13404,RESC,4.2,询问明日能否还款,我不我不清楚我要看一下吧反正我这个尽快吧好吧,我不我不清楚我要看一下吧反正我这个尽快吧好吧,6.1,肯定,yes
13405,df,4.2,询问明日能否还款,啊这个我知道我我退退,啊这个我知道我退,6.1,肯定,yes
13406,RESC,4.2,询问明日能否还款,我尽量有了我就还,我尽量有了我就还,6.1,肯定,yes
13407,benrenshoucui,5.6,询问明日能否还款,嗯嗯差不多吧,嗯差不多吧,7.1,肯定,yes
13408,df,4.2,询问明日能否还款,啊明白明白,啊明白,6.1,肯定,yes
13409,RESC,4.2,询问明日能否还款,嗯嗯好好,嗯好好,6.1,肯定,yes
13410,benrenshoucui,4.2,询问明日能否还款,恩好可以,恩好可以,6.1,肯定,yes
13411,benrenshoucui,4.2,询问明日能否还款,可以可以可以可以好好,可以好好,6.1,肯定,yes
13412,benrenshoucui,4.2,询问明日能否还款,嗯嗯好好好好好嗯嗯,嗯好好好嗯,6.1,肯定,yes
13413,benrenshoucui,4.2,询问明日能否还款,可以可以的,可以的,6.1,肯定,yes
13414,GHSC,4.2,询问明日能否还款,好的好好好我知道,好的好好好我知道,6.1,肯定,yes
13415,df,4.2,询问明日能否还款,哦嗯嗯嗯嗯那,哦嗯那,6.1,肯定,yes
13416,GHSC,4.2,询问明日能否还款,哦那好,哦那好,6.1,肯定,yes
13417,RESC,4.2,询问明日能否还款,你看一下吧啊尽量,你看一下吧啊尽量,6.1,肯定,yes
13418,GHSC,4.2,询问明日能否还款,哦哦哦好的好的,哦哦哦好的,6.1,肯定,yes
13419,benrenshoucui,4.2,询问明日能否还款,哎我知道了我知道了,哎我知道了,6.1,肯定,yes
13420,GHSC,4.2,询问明日能否还款,好的好的谢谢啊,好的谢谢啊,6.1,肯定,yes
13421,df,4.2,询问明日能否还款,行行的晚一点我就扣就行了,行行的晚一点我就扣就行了,6.1,肯定,yes
13422,benrenshoucui,4.2,询问明日能否还款,是的,是的,6.1,肯定,yes
13423,benrenshoucui,4.2,询问明日能否还款,恩我知道,恩我知道,6.1,肯定,yes
13424,df,4.2,询问明日能否还款,好的嗯好,好的嗯好,6.1,肯定,yes
13425,df,4.2,询问明日能否还款,啊那我知道了,啊那我知道了,6.1,肯定,yes
13426,GHSC,4.2,询问明日能否还款,可可以可以,可可以,6.1,肯定,yes
13427,GHSC,4.2,询问明日能否还款,啊好的我我我,啊好的我,6.1,肯定,yes
13428,GHSC,5.6,询问明日能否还款,也可以呀,也可以呀,7.1,肯定,yes
13429,benrenshoucui,5.6,询问明日能否还款,啊行了,啊行了,7.1,肯定,yes
13430,df,4.2,询问明日能否还款,然后可以的,然后可以的,6.1,肯定,yes
13431,df,4.2,询问明日能否还款,可以可以行好,可以行好,6.1,肯定,yes
13432,RESC,4.2,询问明日能否还款,可以的可以的一号你好可以,可以的可以的一号你好可以,6.1,肯定,yes
13433,benrenshoucui,4.2,询问明日能否还款,哦好行,哦好行,6.1,肯定,yes
13434,benrenshoucui,4.2,询问明日能否还款,行好的,行好的,6.1,肯定,yes
13435,RESC,4.2,询问明日能否还款,应该能,应该能,6.1,肯定,yes
13436,benrenshoucui,4.2,询问明日能否还款,对啊,对啊,6.1,肯定,yes
13437,GHSC,5.6,询问明日能否还款,好的这边,好的这边,7.1,肯定,yes
13438,benrenshoucui,4.2,询问明日能否还款,啊啊我知道了嗯嗯,啊我知道了嗯,6.1,肯定,yes
13439,benrenshoucui,4.2,询问明日能否还款,可以呀我问你那个上面学习的没人接,可以呀我问你那个上面学习的没人接,6.1,肯定,yes
13440,RESC,4.2,询问明日能否还款,啊好差不多吧,啊好差不多吧,6.1,肯定,yes
13441,RESC,4.2,询问明日能否还款,可是这个知道,可是这个知道,6.1,肯定,yes
13442,GHSC,4.2,询问明日能否还款,嗯知道啊,嗯知道啊,6.1,肯定,yes
13443,GHSC,4.2,询问明日能否还款,嗯这样,嗯这样,6.1,肯定,yes
13444,df,4.2,询问明日能否还款,好的我知道了谢谢,好的我知道了谢谢,6.1,肯定,yes
13445,GHSC,4.2,询问明日能否还款,嗯嗯好的拜拜,嗯好的拜拜,6.1,肯定,yes
13446,benrenshoucui,5.6,询问明日能否还款,哦我知我知道了,哦我知我知道了,7.1,肯定,yes
13447,benrenshoucui,4.2,询问明日能否还款,恩对,恩对,6.1,肯定,yes
13448,RESC,4.2,询问明日能否还款,知道没事的我就没办法但是我这边会还的,知道没事的我就没办法但是我这边会还的,6.1,肯定,yes
13449,GHSC,4.2,询问明日能否还款,现在先先,现在先先,6.1,肯定,yes
13450,df,4.2,询问明日能否还款,啊你先差不多啊明天能,啊你先差不多啊明天能,6.1,肯定,yes
13451,benrenshoucui,4.2,询问明日能否还款,尽量,尽量,6.1,肯定,yes
13452,benrenshoucui,4.2,询问明日能否还款,行知道了,行知道了,6.1,肯定,yes
13453,df,4.2,询问明日能否还款,当然可以,当然可以,6.1,肯定,yes
13454,benrenshoucui,4.2,询问明日能否还款,嗯哼嗯哼,嗯哼嗯哼,6.1,肯定,yes
13455,GHSC,5.6,询问明日能否还款,今晚,今晚,7.1,肯定,yes
13456,benrenshoucui,4.2,询问明日能否还款,可以可以可以啊,可以啊,6.1,肯定,yes
13457,benrenshoucui,4.2,询问明日能否还款,哦那先生好,哦那先生好,6.1,肯定,yes
13458,benrenshoucui,5.6,询问明日能否还款,可以先进行到,可以先进行到,7.1,肯定,yes
13459,benrenshoucui,4.2,询问明日能否还款,啊好的,啊好的,6.1,肯定,yes
13460,benrenshoucui,4.2,询问明日能否还款,诶处理能处理,诶处理能处理,6.1,肯定,yes
13461,df,4.2,询问明日能否还款,能行可以,能行可以,6.1,肯定,yes
13462,benrenshoucui,4.2,询问明日能否还款,可以的可以的,可以的可以的,6.1,肯定,yes
13463,GHSC,4.2,询问明日能否还款,哦好吧我开不上了,哦好吧我开不上了,6.1,肯定,yes
13464,benrenshoucui,5.6,询问明日能否还款,哎好的,哎好的,7.1,肯定,yes
13465,df,5.6,询问明日能否还款,嗯可以了哈,嗯可以了哈,7.1,肯定,yes
13466,GHSC,4.2,询问明日能否还款,号好好知道了好好好,号好好知道了好好好,6.1,肯定,yes
13467,benrenshoucui,4.2,询问明日能否还款,好谢谢啊好好哎好的,好谢谢啊好好哎好的,6.1,肯定,yes
13468,benrenshoucui,4.2,询问明日能否还款,啊我知道啊我知道谢谢你,啊我知道啊我知道谢谢你,6.1,肯定,yes
13469,GHSC,4.2,询问明日能否还款,对明天的啊可以,对明天的啊可以,6.1,肯定,yes
13470,benrenshoucui,4.2,询问明日能否还款,嗯嗯行行我知道了嗯,嗯行行我知道了嗯,6.1,肯定,yes
13471,benrenshoucui,4.2,询问明日能否还款,我知道也,我知道也,6.1,肯定,yes
13472,benrenshoucui,4.2,询问明日能否还款,我知道静,我知道静,6.1,肯定,yes
13473,RESC,4.2,询问明日能否还款,嗯嗯好的知道,嗯好的知道,6.1,肯定,yes
13474,RESC,4.2,询问明日能否还款,我今天就处理了,我今天就处理了,6.1,肯定,yes
13475,benrenshoucui,4.2,询问明日能否还款,嗯可以可以可以,嗯可以,6.1,肯定,yes
13476,benrenshoucui,4.2,询问明日能否还款,嗯嗯呢,嗯呢,6.1,肯定,yes
13477,RESC,4.2,询问明日能否还款,可以了,可以了,6.1,肯定,yes
13478,GHSC,4.2,询问明日能否还款,嗯好的可以啊,嗯好的可以啊,6.1,肯定,yes
13479,benrenshoucui,4.2,询问明日能否还款,好好好好好好好礼拜的话费才保,好好好好好礼拜的话费才保,6.1,肯定,yes
13480,GHSC,5.6,询问明日能否还款,啊好了好了哎哎,啊好了哎,7.1,肯定,yes
13481,benrenshoucui,4.2,询问明日能否还款,啊对,啊对,6.1,肯定,yes
13482,benrenshoucui,4.2,询问明日能否还款,行我,行我,6.1,肯定,yes
13483,GHSC,5.6,询问明日能否还款,啊您可以可以,啊您可以,7.1,肯定,yes
13484,df,4.2,询问明日能否还款,哦啊可以,哦啊可以,6.1,肯定,yes
13485,GHSC,4.2,询问明日能否还款,我应该应该可以,我应该可以,6.1,肯定,yes
13486,RESC,4.2,询问明日能否还款,我可以午后,我可以午后,6.1,肯定,yes
13487,RESC,4.2,询问明日能否还款,都能那好的,都能那好的,6.1,肯定,yes
13488,GHSC,5.6,询问明日能否还款,哎这个对,哎这个对,7.1,肯定,yes
